N,Events,Prevalence,Threshold,TP,FP,TN,FN,ROC_AUC,PR_AUC,PR_AUC_Lift,Accuracy,Sensitivity_Recall,Specificity,PPV_Precision,NPV,F1,Balanced_Accuracy,Brier,Net_Benefit,TreatAll_NetBenefit,TreatNone_NetBenefit
208,80,0.38461538461538464,0.5349999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.18889578163771717,-0.3234077750206778,0.0
208,80,0.38461538461538464,0.5399999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.1868729096989967,-0.3377926421404677,0.0
208,80,0.38461538461538464,0.5449999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.1848055790363483,-0.35249366018596734,0.0
208,80,0.38461538461538464,0.5499999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.18269230769230774,-0.36752136752136705,0.0
208,80,0.38461538461538464,0.5549999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.18053154710458086,-0.38288677614520256,0.0
208,80,0.38461538461538464,0.5599999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.1783216783216784,-0.39860139860139804,0.0
208,80,0.38461538461538464,0.5649999999999998,60,18,110,20,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.8173076923076923,0.75,0.859375,0.7692307692307693,0.8461538461538461,0.759493670886076,0.8046875,0.14696136317623856,0.17606100795755975,-0.41467727674624183,0.0
208,80,0.38461538461538464,0.5699999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.15742397137745978,-0.4311270125223609,0.0
208,80,0.38461538461538464,0.5749999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.15610859728506793,-0.4479638009049765,0.0
208,80,0.38461538461538464,0.5799999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.15476190476190482,-0.46520146520146427,0.0
208,80,0.38461538461538464,0.5849999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.15338276181649682,-0.4828544949026868,0.0
208,80,0.38461538461538464,0.5899999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.151969981238274,-0.500938086303939,0.0
208,80,0.38461538461538464,0.5949999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.1505223171889839,-0.519468186134852,0.0
208,80,0.38461538461538464,0.5999999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.14903846153846162,-0.5384615384615374,0.0
208,80,0.38461538461538464,0.6049999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.14751703992210327,-0.557935735150924,0.0
208,80,0.38461538461538464,0.6099999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.1459566074950691,-0.5779092702169617,0.0
208,80,0.38461538461538464,0.6149999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.1443556443556444,-0.5984015984015976,0.0
208,80,0.38461538461538464,0.6199999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.14271255060728752,-0.6194331983805659,0.0
208,80,0.38461538461538464,0.6249999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.14102564102564108,-0.6410256410256403,0.0
208,80,0.38461538461538464,0.6299999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.13929313929313936,-0.6632016632016622,0.0
208,80,0.38461538461538464,0.6349999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.13751317175974717,-0.6859852476290822,0.0
208,80,0.38461538461538464,0.6399999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.13568376068376076,-0.7094017094017084,0.0
208,80,0.38461538461538464,0.6449999999999998,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.1338028169014085,-0.7334777898158171,0.0
208,80,0.38461538461538464,0.6499999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.13186813186813198,-0.7582417582417567,0.0
208,80,0.38461538461538464,0.6549999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.1298773690078039,-0.7837235228539561,0.0
208,80,0.38461538461538464,0.6599999999999997,46,10,118,34,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7884615384615384,0.575,0.921875,0.8214285714285714,0.7763157894736842,0.6764705882352942,0.7484375,0.14696136317623856,0.12782805429864263,-0.8099547511312202,0.0
208,80,0.38461538461538464,0.6649999999999997,45,10,118,35,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7836538461538461,0.5625,0.921875,0.8181818181818182,0.7712418300653595,0.6666666666666666,0.7421875,0.14696136317623856,0.1209098737083813,-0.8369690011481041,0.0
208,80,0.38461538461538464,0.6699999999999997,45,10,118,35,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7836538461538461,0.5625,0.921875,0.8181818181818182,0.7712418300653595,0.6666666666666666,0.7421875,0.14696136317623856,0.11873543123543137,-0.8648018648018632,0.0
208,80,0.38461538461538464,0.6749999999999997,45,10,118,35,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7836538461538461,0.5625,0.921875,0.8181818181818182,0.7712418300653595,0.6666666666666666,0.7421875,0.14696136317623856,0.11649408284023684,-0.8934911242603534,0.0
208,80,0.38461538461538464,0.6799999999999997,45,10,118,35,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7836538461538461,0.5625,0.921875,0.8181818181818182,0.7712418300653595,0.6666666666666666,0.7421875,0.14696136317623856,0.11418269230769244,-0.9230769230769216,0.0
208,80,0.38461538461538464,0.6849999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.0925671550671552,-0.953601953601952,0.0
208,80,0.38461538461538464,0.6899999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.09010545905707208,-0.9851116625310157,0.0
208,80,0.38461538461538464,0.6949999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.0875630517023961,-1.0176544766708684,0.0
208,80,0.38461538461538464,0.6999999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.08493589743589756,-1.0512820512820495,0.0
208,80,0.38461538461538464,0.7049999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.08221968709256858,-1.0860495436766606,0.0
208,80,0.38461538461538464,0.7099999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.07940981432360755,-1.1220159151193618,0.0
208,80,0.38461538461538464,0.7149999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.07650134952766546,-1.1592442645074206,0.0
208,80,0.38461538461538464,0.7199999999999998,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.07348901098901114,-1.1978021978021958,0.0
208,80,0.38461538461538464,0.7249999999999998,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.070367132867133,-1.237762237762236,0.0
208,80,0.38461538461538464,0.7299999999999998,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.06712962962962976,-1.2792022792022775,0.0
208,80,0.38461538461538464,0.7349999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.06376995645863592,-1.3222060957909987,0.0
208,80,0.38461538461538464,0.7399999999999997,41,10,118,39,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.7644230769230769,0.5125,0.921875,0.803921568627451,0.7515923566878981,0.6259541984732825,0.7171875,0.14696136317623856,0.060281065088757635,-1.3668639053254408,0.0
208,80,0.38461538461538464,0.7449999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.030731523378582315,-1.4132730015082926,0.0
208,80,0.38461538461538464,0.7499999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.028846153846153966,-1.4615384615384583,0.0
208,80,0.38461538461538464,0.7549999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.02688383045525916,-1.5117739403453656,0.0
208,80,0.38461538461538464,0.7599999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.024839743589743724,-1.5641025641025608,0.0
208,80,0.38461538461538464,0.7649999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.022708674304419127,-1.6186579378068706,0.0
208,80,0.38461538461538464,0.7699999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.02048494983277606,-1.675585284280933,0.0
208,80,0.38461538461538464,0.7749999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.018162393162393306,-1.7350427350427315,0.0
208,80,0.38461538461538464,0.7799999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.01573426573426588,-1.7972027972027935,0.0
208,80,0.38461538461538464,0.7849999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.013193202146690675,-1.8622540250447188,0.0
208,80,0.38461538461538464,0.7899999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.010531135531135688,-1.9304029304029267,0.0
208,80,0.38461538461538464,0.7949999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.007739212007504853,-2.0018761726078758,0.0
208,80,0.38461538461538464,0.7999999999999997,21,5,123,59,0.8541503906250001,0.7592854275101233,1.9741421115263205,0.6923076923076923,0.2625,0.9609375,0.8076923076923077,0.6758241758241759,0.39622641509433965,0.61171875,0.14696136317623856,0.004807692307692471,-2.0769230769230727,0.0
