Feature,x_grid,pdp_mean
log1p_DiseaseDuration_Months_Aug,3.157637510076538,0.369639242611035
log1p_DiseaseDuration_Months_Aug,3.2426199352322826,0.37191721609417583
log1p_DiseaseDuration_Months_Aug,3.327602360388027,0.37420185481959956
log1p_DiseaseDuration_Months_Aug,3.4125847855437716,0.37649308208881144
log1p_DiseaseDuration_Months_Aug,3.497567210699516,0.3787908200687774
log1p_DiseaseDuration_Months_Aug,3.5825496358552607,0.38109498979656486
log1p_DiseaseDuration_Months_Aug,3.667532061011005,0.38340551118432564
log1p_DiseaseDuration_Months_Aug,3.75251448616675,0.38572230302461913
log1p_DiseaseDuration_Months_Aug,3.8374969113224946,0.38804528299608665
log1p_DiseaseDuration_Months_Aug,3.922479336478239,0.3903743676694677
log1p_DiseaseDuration_Months_Aug,4.007461761633984,0.392709472513972
log1p_DiseaseDuration_Months_Aug,4.092444186789728,0.39505051190400203
log1p_DiseaseDuration_Months_Aug,4.177426611945473,0.3973973991262326
log1p_DiseaseDuration_Months_Aug,4.262409037101217,0.3997500463870475
log1p_DiseaseDuration_Months_Aug,4.347391462256962,0.40210836482033435
log1p_DiseaseDuration_Months_Aug,4.432373887412706,0.40447226449564233
log1p_DiseaseDuration_Months_Aug,4.517356312568451,0.4068416544267013
log1p_DiseaseDuration_Months_Aug,4.602338737724195,0.4092164425803048
log1p_DiseaseDuration_Months_Aug,4.68732116287994,0.41159653588555983
log1p_DiseaseDuration_Months_Aug,4.772303588035685,0.4139818402434997
log1p_DiseaseDuration_Months_Aug,4.8572860131914295,0.4163722605370671
log1p_DiseaseDuration_Months_Aug,4.942268438347174,0.41876770064146435
log1p_DiseaseDuration_Months_Aug,5.0272508635029185,0.4211680634348673
log1p_DiseaseDuration_Months_Aug,5.112233288658663,0.42357325080951574
log1p_DiseaseDuration_Months_Aug,5.1972157138144075,0.4259831636831632
log1p_DiseaseDuration_Months_Aug,5.282198138970152,0.42839770201090277
log1p_DiseaseDuration_Months_Aug,5.3671805641258965,0.4308167647973544
log1p_DiseaseDuration_Months_Aug,5.452162989281641,0.43324025010922457
log1p_DiseaseDuration_Months_Aug,5.5371454144373855,0.43566805508822803
log1p_DiseaseDuration_Months_Aug,5.622127839593131,0.4381000759643781
log1p_DiseaseDuration_Months_Aug,5.707110264748875,0.44053620806963983
TPOAb,10.0,0.39886411063337396
TPOAb,26.779661016949152,0.39716236538107735
TPOAb,43.559322033898304,0.39546351263777507
TPOAb,60.33898305084746,0.39376758513384613
TPOAb,77.11864406779661,0.3920746153281579
TPOAb,93.89830508474576,0.3903846354065766
TPOAb,110.67796610169492,0.38869767728051813
TPOAb,127.45762711864407,0.38701377258554615
TPOAb,144.23728813559322,0.38533295268001244
TPOAb,161.01694915254237,0.38365524864374456
TPOAb,177.79661016949152,0.3819806912767724
TPOAb,194.57627118644066,0.38030931109810234
TPOAb,211.35593220338984,0.3786411383445346
TPOAb,228.135593220339,0.3769762029695231
TPOAb,244.91525423728814,0.3753145346420797
TPOAb,261.6949152542373,0.373656162745719
TPOAb,278.47457627118644,0.37200111637745015
TPOAb,295.2542372881356,0.3703494243468073
TPOAb,312.03389830508473,0.3687011151749271
TPOAb,328.8135593220339,0.36705621709366193
TPOAb,345.59322033898303,0.3654147580447424
TPOAb,362.3728813559322,0.3637767656789772
TPOAb,379.1525423728813,0.36214226735549515
TPOAb,395.9322033898305,0.3605112901410296
TPOAb,412.7118644067797,0.3588838608092438
TPOAb,429.49152542372883,0.3572600058400963
TPOAb,446.271186440678,0.35563975141924653
TPOAb,463.0508474576271,0.35402312343750325
TPOAb,479.8305084745763,0.35241014749030997
TPOAb,496.6101694915254,0.35080084887727103
TPOAb,513.3898305084746,0.3491952526017183
TPOAb,530.1694915254237,0.34759338337031515
TPOAb,546.9491525423729,0.3459952655927017
TPOAb,563.728813559322,0.34440092338117423
TPOAb,580.5084745762712,0.3428103805504085
TPOAb,597.2881355932203,0.34122366061721615
TPOAb,614.0677966101695,0.33964078680034127
TPOAb,630.8474576271186,0.33806178202029313
TPOAb,647.6271186440678,0.3364866688992162
TPOAb,664.4067796610169,0.33491546976079606
TPOAb,681.1864406779661,0.33334820663020276
TPOAb,697.9661016949152,0.3317849012340691
TPOAb,714.7457627118644,0.33022557500050426
TPOAb,731.5254237288135,0.32867024905914327
TPOAb,748.3050847457627,0.327118944241231
TPOAb,765.0847457627118,0.3255716810797402
TPOAb,781.864406779661,0.3240284798095241
TPOAb,798.6440677966101,0.3224893603675026
TPOAb,815.4237288135594,0.3209543423928817
TPOAb,832.2033898305085,0.3194234452274062
TPOAb,848.9830508474577,0.31789668791564407
TPOAb,865.7627118644068,0.31637408920530474
TPOAb,882.542372881356,0.31485566754758715
TPOAb,899.3220338983051,0.3133414410975611
